method,granularity,TEST_GLOBAL_PROP_COVERED,TEST_GLOBAL_PROP_EXPLAINED,TEST_GLOBAL_TIME,TEST_GLOBAL_ED1_CONCISENESS,TEST_GLOBAL_ED1_NORM_CONSISTENCY,TEST_GLOBAL_ED1_PRECISION,TEST_GLOBAL_ED1_RECALL,TEST_GLOBAL_ED1_F1_SCORE,TEST_BURSTY_INPUT_PROP_COVERED,TEST_BURSTY_INPUT_PROP_EXPLAINED,TEST_BURSTY_INPUT_TIME,TEST_BURSTY_INPUT_ED1_NORM_CONSISTENCY,TEST_BURSTY_INPUT_ED1_PRECISION,TEST_BURSTY_INPUT_ED1_RECALL,TEST_BURSTY_INPUT_ED1_F1_SCORE,TEST_BURSTY_INPUT_ED2_CONCISENESS,TEST_BURSTY_INPUT_ED2_NORM_CONSISTENCY,TEST_BURSTY_INPUT_ED2_PRECISION,TEST_BURSTY_INPUT_ED2_RECALL,TEST_BURSTY_INPUT_ED2_F1_SCORE,TEST_BURSTY_INPUT_CRASH_PROP_COVERED,TEST_BURSTY_INPUT_CRASH_PROP_EXPLAINED,TEST_BURSTY_INPUT_CRASH_TIME,TEST_BURSTY_INPUT_CRASH_ED1_NORM_CONSISTENCY,TEST_BURSTY_INPUT_CRASH_ED1_PRECISION,TEST_BURSTY_INPUT_CRASH_ED1_RECALL,TEST_BURSTY_INPUT_CRASH_ED1_F1_SCORE,TEST_BURSTY_INPUT_CRASH_ED2_CONCISENESS,TEST_BURSTY_INPUT_CRASH_ED2_NORM_CONSISTENCY,TEST_BURSTY_INPUT_CRASH_ED2_PRECISION,TEST_BURSTY_INPUT_CRASH_ED2_RECALL,TEST_BURSTY_INPUT_CRASH_ED2_F1_SCORE,TEST_STALLED_INPUT_PROP_COVERED,TEST_STALLED_INPUT_PROP_EXPLAINED,TEST_STALLED_INPUT_TIME,TEST_STALLED_INPUT_ED1_NORM_CONSISTENCY,TEST_STALLED_INPUT_ED1_PRECISION,TEST_STALLED_INPUT_ED1_RECALL,TEST_STALLED_INPUT_ED1_F1_SCORE,TEST_STALLED_INPUT_ED2_CONCISENESS,TEST_STALLED_INPUT_ED2_NORM_CONSISTENCY,TEST_STALLED_INPUT_ED2_PRECISION,TEST_STALLED_INPUT_ED2_RECALL,TEST_STALLED_INPUT_ED2_F1_SCORE,TEST_CPU_CONTENTION_PROP_COVERED,TEST_CPU_CONTENTION_PROP_EXPLAINED,TEST_CPU_CONTENTION_TIME,TEST_CPU_CONTENTION_ED1_NORM_CONSISTENCY,TEST_CPU_CONTENTION_ED1_PRECISION,TEST_CPU_CONTENTION_ED1_RECALL,TEST_CPU_CONTENTION_ED1_F1_SCORE,TEST_CPU_CONTENTION_ED2_CONCISENESS,TEST_CPU_CONTENTION_ED2_NORM_CONSISTENCY,TEST_CPU_CONTENTION_ED2_PRECISION,TEST_CPU_CONTENTION_ED2_RECALL,TEST_CPU_CONTENTION_ED2_F1_SCORE,TEST_DRIVER_FAILURE_PROP_COVERED,TEST_DRIVER_FAILURE_PROP_EXPLAINED,TEST_DRIVER_FAILURE_TIME,TEST_DRIVER_FAILURE_ED1_NORM_CONSISTENCY,TEST_DRIVER_FAILURE_ED1_PRECISION,TEST_DRIVER_FAILURE_ED1_RECALL,TEST_DRIVER_FAILURE_ED1_F1_SCORE,TEST_DRIVER_FAILURE_ED2_CONCISENESS,TEST_DRIVER_FAILURE_ED2_NORM_CONSISTENCY,TEST_DRIVER_FAILURE_ED2_PRECISION,TEST_DRIVER_FAILURE_ED2_RECALL,TEST_DRIVER_FAILURE_ED2_F1_SCORE,TEST_EXECUTOR_FAILURE_PROP_COVERED,TEST_EXECUTOR_FAILURE_PROP_EXPLAINED,TEST_EXECUTOR_FAILURE_TIME,TEST_EXECUTOR_FAILURE_ED1_NORM_CONSISTENCY,TEST_EXECUTOR_FAILURE_ED1_PRECISION,TEST_EXECUTOR_FAILURE_ED1_RECALL,TEST_EXECUTOR_FAILURE_ED1_F1_SCORE,TEST_EXECUTOR_FAILURE_ED2_CONCISENESS,TEST_EXECUTOR_FAILURE_ED2_NORM_CONSISTENCY,TEST_EXECUTOR_FAILURE_ED2_PRECISION,TEST_EXECUTOR_FAILURE_ED2_RECALL,TEST_EXECUTOR_FAILURE_ED2_F1_SCORE,TEST_UNKNOWN_PROP_COVERED,TEST_UNKNOWN_PROP_EXPLAINED,TEST_UNKNOWN_TIME,TEST_UNKNOWN_ED1_NORM_CONSISTENCY,TEST_UNKNOWN_ED1_PRECISION,TEST_UNKNOWN_ED1_RECALL,TEST_UNKNOWN_ED1_F1_SCORE,TEST_UNKNOWN_ED2_CONCISENESS,TEST_UNKNOWN_ED2_NORM_CONSISTENCY,TEST_UNKNOWN_ED2_PRECISION,TEST_UNKNOWN_ED2_RECALL,TEST_UNKNOWN_ED2_F1_SCORE
Lime,6_3_200000_76,1.0,1.0,1.0,5.0,2.26073115827351,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.26073115827351,,,,5.0,1.9817388711497377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime,6_5_1000000_93,1.0,1.0,1.0,5.0,2.0665064698812072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0289806330029494,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.1040323067594646,,,,5.0,,,,
Lime,app9,1.0,1.0,1.0,5.0,2.355381699242096,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.066165724627981,,,,5.0,,,,,1.0,1.0,1.0,2.413161256414167,,,,5.0,2.1435469250725863,,,,1.0,1.0,1.0,2.3453607226133832,,,,5.0,2.4300432391574818,,,,1.0,1.0,1.0,2.5514928424598624,,,,5.0,,,,,1.0,1.0,1.0,2.081383018504682,,,,5.0,,,,,1.0,1.0,1.0,2.55149284245986,,,,5.0,,,,
Lime,9_2_1000000_66,1.0,1.0,1.0,5.0,2.4071849231504445,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.4071849231504445,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime,9_4_1000000_78,1.0,1.0,1.0,5.0,2.378513838162005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.378513838162005,,,,5.0,1.9331820449317632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime,9_5_1000000_84,1.0,1.0,1.0,5.0,2.195576920390421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.381272286242808,,,,5.0,,,,,1.0,1.0,1.0,1.969108320421158,,,,5.0,,,,,1.0,1.0,1.0,2.2363501545072992,,,,5.0,,,,
Lime,9_3_500000_74,1.0,1.0,1.0,5.0,2.262688447327592,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.262688447327592,,,,5.0,2.29739670999407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime,app10,1.0,1.0,1.0,5.0,2.197665966921232,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.325502475977216,,,,5.0,,,,,1.0,1.0,1.0,2.427387077564837,,,,5.0,2.0881938200936725,,,,1.0,1.0,1.0,1.9254408982550688,,,,5.0,2.177217797901994,,,,1.0,1.0,1.0,2.5170477660474884,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.464913628161553,,,,5.0,,,,
Lime,10_2_1000000_67,1.0,1.0,1.0,5.0,2.4071849231504445,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.4071849231504445,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime,10_3_1000000_75,1.0,1.0,1.0,5.0,2.5668893249175504,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.5668893249175504,,,,5.0,2.639015821545788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime,10_4_1000000_79,1.0,1.0,1.0,5.0,1.7815173771834325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7815173771834325,,,,5.0,2.259714355908005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lime,10_5_1000000_85,1.0,1.0,1.0,5.0,2.3329554449284613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.605458173392368,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.060452716464555,,,,5.0,,,,
Lime,app_avg,1.0,1.0,1.0,5.0,2.0919020938097,,,,1.0,1.0,1.0,1.586891463989182,,,,5.0,1.5879584931874335,,,,1.0,1.0,1.0,1.8660005380999485,,,,5.0,1.5157165665103984,,,,1.0,1.0,1.0,2.4128899080561066,,,,5.0,2.071159872105332,,,,1.0,1.0,1.0,2.110292060233742,,,,5.0,2.2034212547904515,,,,1.0,1.0,1.0,2.6376506090957084,,,,5.0,1.5157165665103984,,,,1.0,1.0,1.0,2.217317674419082,,,,5.0,1.758762093671124,,,,1.0,1.0,1.0,2.2511005495314964,,,,5.0,1.5723004682262562,,,
Shap_gt,global,1.0,1.0,67.10714285714286,10.642857142857142,0.9068491917669421,,,,1.0,1.0,74.35,0.8056464301024935,,,,8.55,1.7018843516813078,,,,1.0,1.0,143.0,0.8356831809172796,,,,16.142857142857142,1.1337279547024794,,,,1.0,1.0,64.5,0.7553315344434526,,,,8.166666666666666,1.8256786030616292,,,,1.0,1.0,62.15,0.8161337618076949,,,,12.25,1.3253269678107866,,,,1.0,1.0,1.7142857142857142,1.96943122403548,,,,5.714285714285714,2.217428384959922,,,,1.0,1.0,113.0,0.8097447578463667,,,,13.625,1.2655619466359678,,,,1.0,1.0,21.6,0.8561990959457688,,,,11.8,1.3325721737952452,,,
Shap_gt,app1,1.0,1.0,64.11111111111111,13.333333333333334,0.8121398723547032,,,,,,,,,,,,,,,,1.0,1.0,156.0,0.9275887226087993,,,,18.0,,,,,,,,,,,,,,,,,1.0,1.0,62.5,0.8003950176954923,,,,12.333333333333334,1.1795025976405806,,,,,,,,,,,,,,,,1.0,1.0,13.0,0.8027854243813327,,,,12.0,,,,,1.0,1.0,33.0,0.7765145980292423,,,,16.0,,,,
Shap_gt,1_4_1000000_80,1.0,1.0,62.5,12.333333333333334,0.8003950176954923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,62.5,0.8003950176954923,,,,12.333333333333334,1.1795025976405806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,1_2_100000_68,1.0,1.0,156.0,18.0,0.9275887226087993,,,,,,,,,,,,,,,,1.0,1.0,156.0,0.9275887226087993,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,1_5_1000000_86,1.0,1.0,23.0,14.0,0.7896500112052875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,13.0,0.8027854243813327,,,,12.0,,,,,1.0,1.0,33.0,0.7765145980292423,,,,16.0,,,,
Shap_gt,trace_avg,1.0,1.0,77.00922925910591,11.555735570675264,0.9351510688932485,,,,1.0,1.0,77.22716049382717,0.8048776835956897,,,,8.30493827160494,1.3020625547673623,,,,1.0,1.0,138.23257275132275,0.836334262134964,,,,16.153902116402115,,,,,1.0,1.0,64.41666666666667,0.7548495260454228,,,,8.1875,1.3075772840887918,,,,1.0,1.0,59.59340277777778,0.8092385957913257,,,,13.219212962962963,1.2276364510395883,,,,1.0,1.0,1.7142857142857144,1.9574523600220897,,,,5.7498015873015875,,,,,1.0,1.0,88.60986394557823,0.8116746805358107,,,,13.510345804988662,1.1346696613291942,,,,1.0,1.0,22.70164021164021,0.8532145515774155,,,,11.451150793650793,1.203025036082116,,,
Shap_gt,app2,1.0,1.0,126.44444444444444,11.333333333333334,0.8892513409186383,,,,1.0,1.0,66.33333333333333,0.8148213633767503,,,,6.333333333333333,1.2602206158919822,,,,1.0,1.0,112.0,0.834081608065862,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.5856094866702948,,,,6.0,,,,,1.0,1.0,264.0,0.7783687775471567,,,,16.0,1.1267601678003074,,,,1.0,1.0,34.0,0.8040005507598667,,,,10.0,,,,
Shap_gt,2_1_100000_60,1.0,1.0,66.33333333333333,6.333333333333333,0.8148213633767503,,,,1.0,1.0,66.33333333333333,0.8148213633767503,,,,6.333333333333333,1.2602206158919822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,2_5_1000000_88,1.0,1.0,71.0,14.0,0.7872362296734403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,108.0,0.7704719085870141,,,,18.0,,,,,1.0,1.0,34.0,0.8040005507598667,,,,10.0,,,,
Shap_gt,2_2_200000_69,1.0,1.0,112.0,19.0,0.834081608065862,,,,,,,,,,,,,,,,1.0,1.0,112.0,0.834081608065862,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,2_5_1000000_87,1.0,1.0,228.33333333333334,12.0,1.0500813035749168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.5856094866702948,,,,6.0,,,,,1.0,1.0,342.0,0.7823172120272279,,,,15.0,1.096824979694626,,,,,,,,,,,,,,,
Shap_gt,app3,1.0,1.0,23.571428571428573,11.857142857142858,1.0374408198967362,,,,,,,,,,,,,,,,1.0,1.0,42.5,0.830211671820179,,,,15.5,1.1182868682116347,,,,,,,,,,,,,,,,1.0,1.0,46.0,0.8079739039340866,,,,16.0,,,,,1.0,1.0,1.0,2.1435469250725863,,,,5.0,,,,,1.0,1.0,12.0,0.7942928827427056,,,,12.0,,,,,1.0,1.0,10.5,0.9279243419437085,,,,9.5,1.1156579177615442,,,
Shap_gt,3_2_500000_70,1.0,1.0,54.0,17.0,0.8229743995147655,,,,,,,,,,,,,,,,1.0,1.0,54.0,0.8229743995147655,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,3_5_1000000_89,1.0,1.0,7.666666666666667,8.333333333333334,1.2976326985751852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.1435469250725863,,,,5.0,,,,,1.0,1.0,12.0,0.7942928827427056,,,,12.0,,,,,1.0,1.0,10.0,0.9550582879102636,,,,8.0,,,,
Shap_gt,3_4_1000000_81,1.0,1.0,28.5,13.5,0.8543821499556201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,46.0,0.8079739039340866,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,0.9007903959771535,,,,11.0,,,,
Shap_gt,3_2_1000000_71,1.0,1.0,31.0,14.0,0.8374489441255925,,,,,,,,,,,,,,,,1.0,1.0,31.0,0.8374489441255925,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,app5,1.0,1.0,58.142857142857146,10.238095238095237,0.9727051418278757,,,,1.0,1.0,79.91666666666667,0.8020079068447026,,,,9.25,1.5103455138267274,,,,1.0,1.0,65.0,0.8319423564178509,,,,15.0,,,,,,,,,,,,,,,,,1.0,1.0,64.0,0.7883344523294905,,,,14.0,,,,,1.0,1.0,1.0,2.5134206047501984,,,,4.0,2.0,,,,1.0,1.0,32.0,0.8234426762533862,,,,13.0,1.1734604600046268,,,,1.0,1.0,22.333333333333332,0.8362365751648162,,,,13.666666666666666,1.3207161437683765,,,
Shap_gt,5_2_1000000_72,1.0,1.0,65.0,15.0,0.8319423564178509,,,,,,,,,,,,,,,,1.0,1.0,65.0,0.8319423564178509,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,5_1_500000_62,1.0,1.0,65.66666666666667,10.0,0.8073660331662514,,,,1.0,1.0,65.66666666666667,0.8073660331662514,,,,10.0,1.0717734625362931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,5_4_1000000_82,1.0,1.0,30.333333333333332,14.666666666666666,0.8429019240111802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,64.0,0.7883344523294905,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,13.5,0.870185659852025,,,,15.0,1.203025036082116,,,
Shap_gt,5_1_100000_64,1.0,1.0,66.66666666666667,9.666666666666666,0.8062814209738022,,,,1.0,1.0,66.66666666666667,0.8062814209738022,,,,9.666666666666666,1.3786551546344599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,5_5_1000000_91,1.0,1.0,21.666666666666668,10.333333333333334,1.2169860257702954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.004072724804114,,,,5.0,,,,,1.0,1.0,32.0,0.8234426762533862,,,,13.0,1.1734604600046268,,,,,,,,,,,,,,,
Shap_gt,5_1_100000_63,1.0,1.0,121.66666666666667,7.333333333333333,0.7870181400725059,,,,1.0,1.0,121.66666666666667,0.7870181400725059,,,,7.333333333333333,1.4525817087292088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,5_5_1000000_92,1.0,1.0,20.5,7.0,1.8955534452433405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0227684846962823,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,40.0,0.7683384057903987,,,,11.0,,,,
Shap_gt,app6,1.0,1.0,57.0,8.454545454545455,0.8352605180788507,,,,1.0,1.0,65.8,0.8088739259566374,,,,8.2,1.3474858377013919,,,,,,,,,,,,,,,,1.0,1.0,63.25,0.7622914876356695,,,,9.0,1.2904907420478493,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.360066139710957,,,,6.0,,,,,,,,,,,,,,,,,1.0,1.0,44.0,0.7342639788305353,,,,10.0,,,,
Shap_gt,6_1_500000_65,1.0,1.0,65.8,8.2,0.8088739259566374,,,,1.0,1.0,65.8,0.8088739259566374,,,,8.2,1.3474858377013919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,6_3_200000_76,1.0,1.0,63.25,9.0,0.7622914876356695,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,63.25,0.7622914876356695,,,,9.0,1.2904907420478493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,6_5_1000000_93,1.0,1.0,22.5,8.0,1.0471650592707462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.360066139710957,,,,6.0,,,,,,,,,,,,,,,,,1.0,1.0,44.0,0.7342639788305353,,,,10.0,,,,
Shap_gt,app9,1.0,1.0,65.42857142857143,10.071428571428571,0.8195314118862852,,,,,,,,,,,,,,,,1.0,1.0,232.0,0.7810413703540094,,,,14.0,,,,,1.0,1.0,66.0,0.7356275272826625,,,,6.75,1.3346723789416668,,,,1.0,1.0,63.666666666666664,0.82778793212273,,,,11.0,1.3281214881578907,,,,1.0,1.0,6.0,0.9622082539169657,,,,12.0,,,,,1.0,1.0,23.0,0.8988880704986528,,,,11.0,,,,,1.0,1.0,9.0,0.9220643697713328,,,,11.0,,,,
Shap_gt,9_3_500000_74,1.0,1.0,66.0,6.75,0.7356275272826625,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,66.0,0.7356275272826625,,,,6.75,1.3346723789416668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,9_5_1000000_84,1.0,1.0,12.666666666666666,11.333333333333334,0.9277202313956505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,0.9622082539169657,,,,12.0,,,,,1.0,1.0,23.0,0.8988880704986528,,,,11.0,,,,,1.0,1.0,9.0,0.9220643697713328,,,,11.0,,,,
Shap_gt,9_4_1000000_78,1.0,1.0,63.666666666666664,11.0,0.82778793212273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,63.666666666666664,0.82778793212273,,,,11.0,1.3281214881578907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,9_2_1000000_66,1.0,1.0,232.0,14.0,0.7810413703540094,,,,,,,,,,,,,,,,1.0,1.0,232.0,0.7810413703540094,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,app10,1.0,1.0,76.38461538461539,10.76923076923077,0.9625086158480903,,,,,,,,,,,,,,,,1.0,1.0,351.0,0.8147048653340769,,,,16.0,,,,,1.0,1.0,64.25,0.7680755884120255,,,,8.75,1.2999280610198625,,,,1.0,1.0,62.666666666666664,0.8262115301634984,,,,12.5,1.1738794905468648,,,,1.0,1.0,1.0,2.707746553377159,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,8.0,0.960589052684846,,,,11.0,,,,
Shap_gt,10_4_1000000_79,1.0,1.0,62.666666666666664,12.5,0.8262115301634984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,62.666666666666664,0.8262115301634984,,,,12.5,1.1738794905468648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,10_3_1000000_75,1.0,1.0,64.25,8.75,0.7680755884120255,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,64.25,0.7680755884120255,,,,8.75,1.2999280610198625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,10_2_1000000_67,1.0,1.0,351.0,16.0,0.8147048653340769,,,,,,,,,,,,,,,,1.0,1.0,351.0,0.8147048653340769,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shap_gt,10_5_1000000_85,1.0,1.0,4.5,7.0,1.8341678030310025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.707746553377159,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,8.0,0.960589052684846,,,,11.0,,,,
Shap_gt,app_avg,1.0,1.0,67.2975754404326,10.865301365301365,0.9041196744015971,,,,1.0,1.0,70.68333333333334,0.8085677320593634,,,,7.927777777777777,1.372683989140034,,,,1.0,1.0,159.75,0.8365950991001297,,,,16.25,1.1182868682116347,,,,1.0,1.0,64.5,0.7553315344434525,,,,8.166666666666666,1.3083637273364594,,,,1.0,1.0,59.766666666666666,0.8101405672490596,,,,13.166666666666668,1.2271678587817787,,,,1.0,1.0,1.8333333333333333,1.8787663272496937,,,,6.0,2.0,,,,1.0,1.0,68.8,0.8195555662846468,,,,12.8,1.150110313902467,,,,1.0,1.0,22.976190476190474,0.8516562095977639,,,,11.595238095238093,1.2181870307649603,,,
Context_gt,global,1.0,0.7857142857142857,1.0,1.878787878787879,1.4326433808980157,,,,1.0,1.0,1.0,1.3876964642618923,,,,1.8,2.165465329320366,,,,1.0,0.8571428571428571,1.0,1.429104989582071,,,,2.5,1.955202904762152,,,,1.0,1.0,1.0,1.0865501636374306,,,,1.75,2.24311514020205,,,,1.0,0.9,1.0,1.6049673489396812,,,,2.1666666666666665,3.4501358899209964,,,,1.0,0.1428571428571428,1.0,3.0,,,,1.0,,,,,1.0,0.375,1.0,1.216461629488706,,,,1.0,1.8898815748423097,,,,1.0,0.6,1.0,1.6080841305848708,,,,1.5,2.24661479079955,,,
Context_gt,app1,1.0,0.8888888888888888,1.0,2.375,1.2514863879670364,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.5691925832141966,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.2404497534203491,,,,2.833333333333333,2.485967057296677,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,
Context_gt,1_5_1000000_86,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,
Context_gt,1_4_1000000_80,1.0,1.0,1.0,2.833333333333333,1.2404497534203491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.2404497534203491,,,,2.833333333333333,2.485967057296677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Context_gt,1_2_100000_68,1.0,1.0,1.0,1.0,1.5691925832141966,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.5691925832141966,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Context_gt,trace_avg,0.9306462588946142,0.7348685168997667,1.0,1.8243699796837929,1.2389916915566876,,,,1.0,1.0,1.0,1.4260674546728993,,,,1.705864197530864,1.700045869846944,,,,1.0,0.8536706349206349,0.8536706349206349,1.2739482689591648,,,,2.505841269841269,,,,,1.0,1.0,1.0,1.1083161735571798,,,,1.8125,1.3233836509040124,,,,1.0,0.7555555555555555,0.7888888888888889,1.3873850179637972,,,,2.1314814814814818,2.622100930863958,,,,1.0,0.1464285714285714,0.1464285714285714,1.0,,,,1.0,,,,,1.0,0.3305697278911564,0.4978741496598639,1.0,,,,1.0,,,,,1.0,0.6634391534391535,0.6634391534391535,1.1368981432308445,,,,1.5148809523809526,,,,
Context_gt,app2,1.0,0.5555555555555556,1.0,1.6,1.512148468828706,,,,1.0,1.0,1.0,1.7930744838565735,,,,1.3333333333333333,1.5,,,,1.0,1.0,1.0,1.1815188925738094,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,1.0,,,,,1.0,0.0,0.0,,,,,,,,,
