method,granularity,TEST_GLOBAL_PROP_COVERED,TEST_GLOBAL_PROP_EXPLAINED,TEST_GLOBAL_TIME,TEST_GLOBAL_ED1_CONCISENESS,TEST_GLOBAL_ED1_NORM_CONSISTENCY,TEST_GLOBAL_ED1_PRECISION,TEST_GLOBAL_ED1_RECALL,TEST_GLOBAL_ED1_F1_SCORE,TEST_BURSTY_INPUT_PROP_COVERED,TEST_BURSTY_INPUT_PROP_EXPLAINED,TEST_BURSTY_INPUT_TIME,TEST_BURSTY_INPUT_ED1_NORM_CONSISTENCY,TEST_BURSTY_INPUT_ED1_PRECISION,TEST_BURSTY_INPUT_ED1_RECALL,TEST_BURSTY_INPUT_ED1_F1_SCORE,TEST_BURSTY_INPUT_ED2_CONCISENESS,TEST_BURSTY_INPUT_ED2_NORM_CONSISTENCY,TEST_BURSTY_INPUT_ED2_PRECISION,TEST_BURSTY_INPUT_ED2_RECALL,TEST_BURSTY_INPUT_ED2_F1_SCORE,TEST_BURSTY_INPUT_CRASH_PROP_COVERED,TEST_BURSTY_INPUT_CRASH_PROP_EXPLAINED,TEST_BURSTY_INPUT_CRASH_TIME,TEST_BURSTY_INPUT_CRASH_ED1_NORM_CONSISTENCY,TEST_BURSTY_INPUT_CRASH_ED1_PRECISION,TEST_BURSTY_INPUT_CRASH_ED1_RECALL,TEST_BURSTY_INPUT_CRASH_ED1_F1_SCORE,TEST_BURSTY_INPUT_CRASH_ED2_CONCISENESS,TEST_BURSTY_INPUT_CRASH_ED2_NORM_CONSISTENCY,TEST_BURSTY_INPUT_CRASH_ED2_PRECISION,TEST_BURSTY_INPUT_CRASH_ED2_RECALL,TEST_BURSTY_INPUT_CRASH_ED2_F1_SCORE,TEST_STALLED_INPUT_PROP_COVERED,TEST_STALLED_INPUT_PROP_EXPLAINED,TEST_STALLED_INPUT_TIME,TEST_STALLED_INPUT_ED1_NORM_CONSISTENCY,TEST_STALLED_INPUT_ED1_PRECISION,TEST_STALLED_INPUT_ED1_RECALL,TEST_STALLED_INPUT_ED1_F1_SCORE,TEST_STALLED_INPUT_ED2_CONCISENESS,TEST_STALLED_INPUT_ED2_NORM_CONSISTENCY,TEST_STALLED_INPUT_ED2_PRECISION,TEST_STALLED_INPUT_ED2_RECALL,TEST_STALLED_INPUT_ED2_F1_SCORE,TEST_CPU_CONTENTION_PROP_COVERED,TEST_CPU_CONTENTION_PROP_EXPLAINED,TEST_CPU_CONTENTION_TIME,TEST_CPU_CONTENTION_ED1_NORM_CONSISTENCY,TEST_CPU_CONTENTION_ED1_PRECISION,TEST_CPU_CONTENTION_ED1_RECALL,TEST_CPU_CONTENTION_ED1_F1_SCORE,TEST_CPU_CONTENTION_ED2_CONCISENESS,TEST_CPU_CONTENTION_ED2_NORM_CONSISTENCY,TEST_CPU_CONTENTION_ED2_PRECISION,TEST_CPU_CONTENTION_ED2_RECALL,TEST_CPU_CONTENTION_ED2_F1_SCORE,TEST_DRIVER_FAILURE_PROP_COVERED,TEST_DRIVER_FAILURE_PROP_EXPLAINED,TEST_DRIVER_FAILURE_TIME,TEST_DRIVER_FAILURE_ED1_NORM_CONSISTENCY,TEST_DRIVER_FAILURE_ED1_PRECISION,TEST_DRIVER_FAILURE_ED1_RECALL,TEST_DRIVER_FAILURE_ED1_F1_SCORE,TEST_DRIVER_FAILURE_ED2_CONCISENESS,TEST_DRIVER_FAILURE_ED2_NORM_CONSISTENCY,TEST_DRIVER_FAILURE_ED2_PRECISION,TEST_DRIVER_FAILURE_ED2_RECALL,TEST_DRIVER_FAILURE_ED2_F1_SCORE,TEST_EXECUTOR_FAILURE_PROP_COVERED,TEST_EXECUTOR_FAILURE_PROP_EXPLAINED,TEST_EXECUTOR_FAILURE_TIME,TEST_EXECUTOR_FAILURE_ED1_NORM_CONSISTENCY,TEST_EXECUTOR_FAILURE_ED1_PRECISION,TEST_EXECUTOR_FAILURE_ED1_RECALL,TEST_EXECUTOR_FAILURE_ED1_F1_SCORE,TEST_EXECUTOR_FAILURE_ED2_CONCISENESS,TEST_EXECUTOR_FAILURE_ED2_NORM_CONSISTENCY,TEST_EXECUTOR_FAILURE_ED2_PRECISION,TEST_EXECUTOR_FAILURE_ED2_RECALL,TEST_EXECUTOR_FAILURE_ED2_F1_SCORE,TEST_UNKNOWN_PROP_COVERED,TEST_UNKNOWN_PROP_EXPLAINED,TEST_UNKNOWN_TIME,TEST_UNKNOWN_ED1_NORM_CONSISTENCY,TEST_UNKNOWN_ED1_PRECISION,TEST_UNKNOWN_ED1_RECALL,TEST_UNKNOWN_ED1_F1_SCORE,TEST_UNKNOWN_ED2_CONCISENESS,TEST_UNKNOWN_ED2_NORM_CONSISTENCY,TEST_UNKNOWN_ED2_PRECISION,TEST_UNKNOWN_ED2_RECALL,TEST_UNKNOWN_ED2_F1_SCORE
TEMPC_gt,6_3_200000_76,1.0,1.0,63.25,3.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,63.25,1.0,,,,3.5,1.2190136542044754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,6_5_1000000_93,1.0,0.5,44.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,44.0,1.0,,,,3.0,,,,
TEMPC_gt,app9,1.0,0.9285714285714286,70.0,3.5384615384615383,1.0,,,,,,,,,,,,,,,,1.0,1.0,232.0,1.0,,,,8.0,,,,,1.0,1.0,66.0,1.0,,,,3.75,1.3976542375431589,,,,1.0,1.0,63.66666666666666,1.0,,,,3.333333333333333,2.656402479886668,,,,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,23.0,1.0,,,,2.0,,,,,1.0,1.0,9.0,1.0,,,,1.0,,,,
TEMPC_gt,9_4_1000000_78,1.0,1.0,63.66666666666666,3.333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,63.66666666666666,1.0,,,,3.333333333333333,2.656402479886668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,9_5_1000000_84,1.0,0.6666666666666666,16.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,23.0,1.0,,,,2.0,,,,,1.0,1.0,9.0,1.0,,,,1.0,,,,
TEMPC_gt,9_3_500000_74,1.0,1.0,66.0,3.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,66.0,1.0,,,,3.75,1.3976542375431589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,9_2_1000000_66,1.0,1.0,232.0,8.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,232.0,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,app10,1.0,0.8461538461538461,89.45454545454545,3.909090909090909,1.0,,,,,,,,,,,,,,,,1.0,1.0,351.0,0.9999999999999998,,,,10.0,,,,,1.0,1.0,64.25,1.0,,,,2.5,1.3195079107728944,,,,1.0,1.0,62.66666666666666,1.0,,,,3.8333333333333335,2.262329566736444,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,
TEMPC_gt,10_4_1000000_79,1.0,1.0,62.66666666666666,3.8333333333333335,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,62.66666666666666,1.0,,,,3.8333333333333335,2.262329566736444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,10_5_1000000_85,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,
TEMPC_gt,10_3_1000000_75,1.0,1.0,64.25,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,64.25,1.0,,,,2.5,1.3195079107728944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,10_2_1000000_67,1.0,1.0,351.0,10.0,0.9999999999999998,,,,,,,,,,,,,,,,1.0,1.0,351.0,0.9999999999999998,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPC_gt,app_avg,1.0,0.884536098821813,78.08942486085344,4.435024499310213,1.073098540000222,,,,1.0,1.0,70.68333333333334,1.0,,,,5.472222222222222,1.3398057296565955,,,,1.0,1.0,159.75,1.0,,,,7.333333333333333,1.1224620483093728,,,,1.0,1.0,64.5,1.0,,,,3.25,1.3120586008401762,,,,1.0,1.0,59.766666666666666,1.0,,,,4.066666666666666,2.220588720637136,,,,1.0,0.25,0.3333333333333333,2.628414230005442,,,,1.5,,,,,1.0,0.6666666666666666,147.8,1.0,,,,3.125,1.148698354997035,,,,1.0,0.8571428571428571,21.83333333333333,1.0,,,,3.472222222222222,1.8946457081379984,,,
SHAP_gt,global,1.0,1.0,67.10714285714286,10.583333333333334,1.091431514154441,,,,1.0,1.0,74.35,1.0,,,,8.55,1.7616278430312884,,,,1.0,1.0,143.0,1.0000000000000002,,,,16.428571428571427,1.1167806866313392,,,,1.0,1.0,64.5,1.0,,,,7.916666666666667,1.8356564179264128,,,,1.0,1.0,62.15,1.0000000000000002,,,,12.25,1.3283155986598405,,,,1.0,1.0,1.7142857142857142,2.0971781698532923,,,,5.142857142857143,2.231164987567809,,,,1.0,1.0,113.0,1.0000000000000009,,,,13.5,1.2542487712762518,,,,1.0,1.0,21.6,1.0000000000000002,,,,11.9,1.3200446175354243,,,
SHAP_gt,app1,1.0,1.0,64.11111111111111,13.444444444444445,1.0000000000000002,,,,,,,,,,,,,,,,1.0,1.0,156.0,1.0000000000000004,,,,18.0,,,,,,,,,,,,,,,,,1.0,1.0,62.5,1.0000000000000002,,,,12.5,1.1821973089260598,,,,,,,,,,,,,,,,1.0,1.0,13.0,1.0000000000000009,,,,12.0,,,,,1.0,1.0,33.0,1.0,,,,16.0,,,,
SHAP_gt,1_4_1000000_80,1.0,1.0,62.5,12.5,1.0000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,62.5,1.0000000000000002,,,,12.5,1.1821973089260598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,1_5_1000000_86,1.0,1.0,23.0,14.0,1.0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,13.0,1.0000000000000009,,,,12.0,,,,,1.0,1.0,33.0,1.0,,,,16.0,,,,
SHAP_gt,1_2_100000_68,1.0,1.0,156.0,18.0,1.0000000000000004,,,,,,,,,,,,,,,,1.0,1.0,156.0,1.0000000000000004,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,trace_avg,1.0,1.0,77.00922925910592,11.549371114996116,1.1143277377655696,,,,1.0,1.0,77.22716049382717,1.0,,,,8.352469135802469,1.2827361091031773,,,,1.0,1.0,138.23257275132275,1.0000000000000004,,,,16.45023148148148,,,,,1.0,1.0,64.41666666666667,1.0,,,,7.9375,1.3007150325819898,,,,1.0,1.0,59.59340277777778,1.0000000000000002,,,,13.22673611111111,1.233041223088256,,,,1.0,1.0,1.7142857142857144,2.1020034053761063,,,,5.148015873015873,,,,,1.0,1.0,88.60986394557823,1.0000000000000004,,,,13.426658163265303,1.1232874841309866,,,,1.0,1.0,22.70164021164021,1.0,,,,11.5075,1.1694307655976872,,,
SHAP_gt,app2,1.0,1.0,126.44444444444444,11.333333333333334,1.0808212333288578,,,,1.0,1.0,66.33333333333333,1.0,,,,6.666666666666667,1.227940473388915,,,,1.0,1.0,112.0,0.9999999999999998,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7273910999597195,,,,6.0,,,,,1.0,1.0,264.0,1.0000000000000002,,,,15.666666666666666,1.1365604891505223,,,,1.0,1.0,34.0,0.9999999999999998,,,,10.0,,,,
SHAP_gt,2_5_1000000_87,1.0,1.0,228.3333333333333,11.666666666666666,1.2424636999865737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.7273910999597195,,,,6.0,,,,,1.0,1.0,342.0,1.0000000000000004,,,,14.5,1.0743382393762158,,,,,,,,,,,,,,,
SHAP_gt,2_1_100000_60,1.0,1.0,66.33333333333333,6.666666666666667,1.0,,,,1.0,1.0,66.33333333333333,1.0,,,,6.666666666666667,1.227940473388915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,2_5_1000000_88,1.0,1.0,71.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,108.0,1.0000000000000004,,,,18.0,,,,,1.0,1.0,34.0,0.9999999999999998,,,,10.0,,,,
SHAP_gt,2_2_200000_69,1.0,1.0,112.0,19.0,0.9999999999999998,,,,,,,,,,,,,,,,1.0,1.0,112.0,0.9999999999999998,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app3,1.0,1.0,23.571428571428573,12.142857142857142,1.163363846438941,,,,,,,,,,,,,,,,1.0,1.0,42.5,1.0000000000000004,,,,16.5,1.0650410894399631,,,,,,,,,,,,,,,,1.0,1.0,46.0,1.0,,,,16.0,,,,,1.0,1.0,1.0,2.1435469250725863,,,,5.0,,,,,1.0,1.0,12.0,1.0000000000000009,,,,12.0,,,,,1.0,1.0,10.5,1.0,,,,9.5,1.1156579177615435,,,
SHAP_gt,3_5_1000000_89,1.0,1.0,7.666666666666667,8.333333333333334,1.381182308357529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.1435469250725863,,,,5.0,,,,,1.0,1.0,12.0,1.0000000000000009,,,,12.0,,,,,1.0,1.0,10.0,1.0,,,,8.0,,,,
SHAP_gt,3_2_500000_70,1.0,1.0,54.0,18.0,1.0000000000000004,,,,,,,,,,,,,,,,1.0,1.0,54.0,1.0000000000000004,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,3_4_1000000_81,1.0,1.0,28.5,13.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,46.0,1.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,1.0000000000000002,,,,11.0,,,,
SHAP_gt,3_2_1000000_71,1.0,1.0,31.0,15.0,1.0000000000000002,,,,,,,,,,,,,,,,1.0,1.0,31.0,1.0000000000000002,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app5,1.0,1.0,58.142857142857146,10.38095238095238,1.156659278486595,,,,1.0,1.0,79.91666666666667,1.0,,,,9.416666666666666,1.5255379030669605,,,,1.0,1.0,65.0,1.0,,,,16.0,,,,,,,,,,,,,,,,,1.0,1.0,64.0,0.9999999999999994,,,,14.0,,,,,1.0,1.0,1.0,2.644922424109247,,,,3.5,2.0,,,,1.0,1.0,32.0,1.0000000000000009,,,,13.0,1.1734604600046268,,,,1.0,1.0,22.33333333333333,1.0000000000000002,,,,14.0,1.2869088042711951,,,
SHAP_gt,5_1_100000_63,1.0,1.0,121.66666666666669,7.666666666666667,1.0,,,,1.0,1.0,121.66666666666669,1.0,,,,7.666666666666667,1.379681044905351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,5_1_500000_62,1.0,1.0,65.66666666666667,10.166666666666666,1.0000000000000002,,,,1.0,1.0,65.66666666666667,1.0000000000000002,,,,10.166666666666666,1.062555739921331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,5_4_1000000_82,1.0,1.0,30.33333333333333,15.0,1.0000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,64.0,0.9999999999999994,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,13.5,1.0000000000000004,,,,15.5,1.1694307655976872,,,
SHAP_gt,5_2_1000000_72,1.0,1.0,65.0,16.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,65.0,1.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,5_5_1000000_92,1.0,1.0,20.5,7.0,2.011384242348141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0227684846962823,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,40.0,1.0000000000000002,,,,11.0,,,,
SHAP_gt,5_1_100000_64,1.0,1.0,66.66666666666667,9.666666666666666,1.0,,,,1.0,1.0,66.66666666666667,1.0,,,,9.666666666666666,1.4461599776284002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,5_5_1000000_91,1.0,1.0,21.666666666666668,10.0,1.4223587878407375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.267076363522212,,,,4.0,,,,,1.0,1.0,32.0,1.0000000000000009,,,,13.0,1.1734604600046268,,,,,,,,,,,,,,,
SHAP_gt,app6,1.0,1.0,57.0,7.818181818181818,1.1347000472783362,,,,1.0,1.0,65.8,1.0,,,,7.6,1.2976661135615768,,,,,,,,,,,,,,,,1.0,1.0,63.25,1.0,,,,8.75,1.2999280610198634,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.4817005200616977,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,44.0,0.9999999999999998,,,,10.0,,,,
SHAP_gt,6_1_500000_65,1.0,1.0,65.8,7.6,1.0,,,,1.0,1.0,65.8,1.0,,,,7.6,1.2976661135615768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,6_3_200000_76,1.0,1.0,63.25,8.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,63.25,1.0,,,,8.75,1.2999280610198634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,6_5_1000000_93,1.0,1.0,22.5,6.5,1.7408502600308489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.4817005200616977,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,44.0,0.9999999999999998,,,,10.0,,,,
SHAP_gt,app9,1.0,1.0,65.42857142857143,9.857142857142858,1.0000000000000002,,,,,,,,,,,,,,,,1.0,1.0,232.0,1.0000000000000009,,,,13.0,,,,,1.0,1.0,66.0,1.0,,,,6.5,1.279500977822548,,,,1.0,1.0,63.66666666666666,1.0000000000000002,,,,11.0,1.3281214881578909,,,,1.0,1.0,6.0,1.0000000000000002,,,,11.0,,,,,1.0,1.0,23.0,1.0000000000000002,,,,11.0,,,,,1.0,1.0,9.0,1.0000000000000002,,,,11.0,,,,
SHAP_gt,9_5_1000000_84,1.0,1.0,12.666666666666666,11.0,1.0000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,1.0000000000000002,,,,11.0,,,,,1.0,1.0,23.0,1.0000000000000002,,,,11.0,,,,,1.0,1.0,9.0,1.0000000000000002,,,,11.0,,,,
SHAP_gt,9_3_500000_74,1.0,1.0,66.0,6.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,66.0,1.0,,,,6.5,1.279500977822548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,9_4_1000000_78,1.0,1.0,63.66666666666666,11.0,1.0000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,63.66666666666666,1.0000000000000002,,,,11.0,1.3281214881578909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,9_2_1000000_66,1.0,1.0,232.0,13.0,1.0000000000000009,,,,,,,,,,,,,,,,1.0,1.0,232.0,1.0000000000000009,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app10,1.0,1.0,76.38461538461539,10.692307692307692,1.079827984281581,,,,,,,,,,,,,,,,1.0,1.0,351.0,1.0,,,,16.0,,,,,1.0,1.0,64.25,1.0,,,,8.5,1.330312058198123,,,,1.0,1.0,62.66666666666666,1.0000000000000009,,,,12.333333333333334,1.191007393265736,,,,1.0,1.0,1.0,2.0377637956605503,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,8.0,1.0000000000000002,,,,11.0,,,,
SHAP_gt,10_2_1000000_67,1.0,1.0,351.0,16.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,351.0,1.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,10_4_1000000_79,1.0,1.0,62.66666666666666,12.333333333333334,1.0000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,62.66666666666666,1.0000000000000009,,,,12.333333333333334,1.191007393265736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,10_5_1000000_85,1.0,1.0,4.5,7.5,1.5188818978302754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0377637956605503,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,8.0,1.0000000000000002,,,,11.0,,,,
SHAP_gt,10_3_1000000_75,1.0,1.0,64.25,8.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,64.25,1.0,,,,8.5,1.330312058198123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAP_gt,app_avg,1.0,1.0,67.2975754404326,10.80988852417424,1.0879103414020446,,,,1.0,1.0,70.68333333333334,1.0,,,,7.894444444444443,1.350381496672484,,,,1.0,1.0,159.75,1.0000000000000002,,,,16.416666666666668,1.0650410894399631,,,,1.0,1.0,64.5,1.0,,,,7.916666666666667,1.3032470323468448,,,,1.0,1.0,59.766666666666666,1.0000000000000002,,,,13.166666666666666,1.2337753967832288,,,,1.0,1.0,1.8333333333333333,2.005887460810633,,,,5.416666666666667,2.0,,,,1.0,1.0,68.8,1.0000000000000004,,,,12.733333333333333,1.1550104745775744,,,,1.0,1.0,22.976190476190474,1.0,,,,11.642857142857142,1.2012833610163691,,,
LIME_gt,global,1.0,1.0,67.10714285714286,12.035714285714286,1.2424746934384285,,,,1.0,1.0,74.35,1.0,,,,9.75,1.752411715268113,,,,1.0,1.0,143.0,1.0,,,,17.0,1.1071361734486083,,,,1.0,1.0,64.5,1.0,,,,17.916666666666668,1.056354476512323,,,,1.0,1.0,62.15,1.0000000000000002,,,,13.65,1.3675781991944258,,,,1.0,1.0,1.7142857142857142,3.909696321261141,,,,1.5714285714285714,6.171138784972151,,,,1.0,1.0,113.0,1.0,,,,12.0,1.5081767034776474,,,,1.0,1.0,21.6,1.0000000000000002,,,,10.2,1.758755583518753,,,
LIME_gt,app1,1.0,1.0,64.11111111111111,13.222222222222221,1.0000000000000002,,,,,,,,,,,,,,,,1.0,1.0,156.0,0.9999999999999998,,,,19.0,,,,,,,,,,,,,,,,,1.0,1.0,62.5,1.0000000000000004,,,,12.833333333333334,1.430983774120906,,,,,,,,,,,,,,,,1.0,1.0,13.0,0.9999999999999998,,,,10.0,,,,,1.0,1.0,33.0,1.0000000000000007,,,,13.0,,,,
LIME_gt,1_2_100000_68,1.0,1.0,156.0,19.0,0.9999999999999998,,,,,,,,,,,,,,,,1.0,1.0,156.0,0.9999999999999998,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,1_4_1000000_80,1.0,1.0,62.5,12.833333333333334,1.0000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,62.5,1.0000000000000004,,,,12.833333333333334,1.430983774120906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIME_gt,1_5_1000000_86,1.0,1.0,23.0,11.5,1.0000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,13.0,0.9999999999999998,,,,10.0,,,,,1.0,1.0,33.0,1.0000000000000007,,,,13.0,,,,
LIME_gt,trace_avg,1.0,1.0,77.00922925910591,12.508429817674612,1.2950961656297146,,,,1.0,1.0,77.22716049382717,1.0,,,,9.994753086419752,1.4802502253215317,,,,1.0,1.0,138.23257275132275,1.0,,,,16.950198412698413,,,,,1.0,1.0,64.41666666666667,1.0000000000000002,,,,17.9375,1.0487973555581187,,,,1.0,1.0,59.59340277777778,1.0000000000000002,,,,14.655671296296298,1.3791688424005053,,,,1.0,1.0,1.7142857142857144,3.8969646635354716,,,,1.5714285714285714,,,,,1.0,1.0,88.60986394557823,1.0,,,,11.757312925170067,1.296043224613314,,,,1.0,1.0,22.70164021164021,1.0000000000000002,,,,10.347949735449735,1.6068224531337658,,,
LIME_gt,app2,1.0,1.0,126.44444444444444,12.333333333333334,1.3099212684751107,,,,1.0,1.0,66.33333333333333,1.0,,,,9.333333333333334,1.4355362208450126,,,,1.0,1.0,112.0,0.9999999999999998,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.7892914162759954,,,,1.0,,,,,1.0,1.0,264.0,1.0,,,,15.333333333333334,1.2002659239498457,,,,1.0,1.0,34.0,1.0000000000000004,,,,17.0,,,,
LIME_gt,2_1_100000_60,1.0,1.0,66.33333333333333,9.333333333333334,1.0,,,,1.0,1.0,66.33333333333333,1.0,,,,9.333333333333334,1.4355362208450126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
